track_id,track_name,artist_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness
628,Bar,"Tini, L-Gante",2,2021.0,11,11,755,4,200972675.0,22,3,0,0,0.0,94.0,C#,Major,52.0,68.0,69.0,13.0,0,33,8.0
629,The Rumbling,Sim,1,2022.0,1,10,254,0,71014967.0,0,4,23,0,0.0,145.0,G#,Major,41.0,65.0,88.0,0.0,0,26,5.0
630,Family Ties,"Kendrick Lamar, Baby Keem",2,2021.0,8,27,6308,5,560222750.0,114,15,63,0,2.0,134.0,C#,Major,71.0,14.0,61.0,1.0,0,23,33.0
631,Mr. Brightside,The Killers,1,2003.0,9,23,51979,15,1806617704.0,306,99,5063,2,120.0,148.0,C#,Major,35.0,24.0,93.0,0.0,0,10,8.0
632,Blessed-Cursed,Enhypen,1,2022.0,1,10,246,0,77337771.0,2,12,10,0,0.0,127.0,E,Minor,60.0,40.0,89.0,9.0,0,60,6.0
633,Am Remix,"J Balvin, Nio Garcia, Bad Bunny",3,2021.0,6,24,6556,0,528544703.0,93,5,67,1,0.0,172.0,F#,Minor,74.0,79.0,66.0,11.0,0,8,16.0
634,Streets,Doja Cat,1,2019.0,11,7,5728,0,865640097.0,85,87,179,0,12.0,90.0,B,Major,75.0,19.0,46.0,21.0,4,34,8.0
635,Shallow,"Lady Gaga, Bradley Cooper",2,2018.0,9,27,16636,12,2159346687.0,368,155,2854,6,121.0,96.0,G,Major,57.0,30.0,40.0,38.0,0,26,3.0
636,Polaroid Love,Enhypen,1,2022.0,1,10,461,0,211372494.0,10,56,17,0,0.0,138.0,G,Minor,74.0,65.0,67.0,46.0,0,36,4.0
637,Leave Before You Love Me,"Marshmello, Jonas Brothers",2,2021.0,4,28,4893,4,651732901.0,143,24,110,0,70.0,120.0,G,Major,72.0,67.0,72.0,0.0,0,13,4.0
638,Permission To Dance,Bts,1,2021.0,7,9,1801,2,608334048.0,77,134,74,0,2.0,125.0,A,Major,70.0,65.0,74.0,1.0,0,34,4.0
639,Friday,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine",4,2021.0,1,15,12043,0,863756573.0,209,54,710,0,18.0,123.0,D,Major,82.0,80.0,86.0,1.0,0,30,13.0
640,Rapstar,Polo G,1,2021.0,4,9,4731,0,797402345.0,141,12,78,0,0.0,81.0,F#,Major,79.0,44.0,54.0,41.0,0,13,24.0
641,'Till I Collapse,"Eminem, Nate Dogg",2,2017.0,5,26,22923,0,1695712020.0,78,46,2515,1,0.0,171.0,C#,Major,55.0,10.0,85.0,7.0,0,8,20.0
642,Memories,Maroon 5,1,2019.0,9,20,9974,2,1759567999.0,272,67,1066,1,19.0,91.0,B,Major,77.0,60.0,32.0,84.0,0,8,5.0
643,Se Le Ve,"Dimelo Flow, Sech, Lenny Tavárez, Arcangel, De La Ghetto, Justin Quiles, Dalex, Rich Music",8,2021.0,8,12,1560,0,223319934.0,72,0,0,0,0.0,84.0,G,Minor,56.0,61.0,76.0,10.0,0,14,11.0
644,25K Jacket,"Gunna, Lil Baby",2,2022.0,1,7,620,0,54937991.0,17,3,3,0,0.0,115.0,F,Minor,90.0,74.0,54.0,16.0,0,13,28.0
645,When I'M Gone,"Katy Perry, Alesso",2,2021.0,12,29,3270,0,226897599.0,89,21,65,0,0.0,125.0,C,Major,69.0,70.0,89.0,4.0,0,49,3.0
646,Esqueça-Me Se For Capaz,"Maiara & Maraisa, Marília Mendonça",2,2021.0,10,14,580,0,258316038.0,24,92,93,0,0.0,122.0,F#,Minor,80.0,62.0,69.0,28.0,0,13,7.0
647,Miénteme,"Tini, Maria Becerra",2,2021.0,4,29,3406,16,596152090.0,61,23,70,1,0.0,92.0,D,Major,85.0,92.0,54.0,16.0,0,29,7.0
648,Súbele,"Anuel Aa, Myke Towers, Jhay Cortez",3,2021.0,11,18,903,0,177129919.0,30,26,15,0,0.0,90.0,F#,Minor,63.0,75.0,75.0,17.0,0,11,8.0
649,Mamiii,"Karol G, Becky G",2,2022.0,2,10,6809,28,716591492.0,151,102,175,5,29.0,94.0,E,Minor,84.0,90.0,70.0,9.0,0,14,8.0
650,Still D.R.E.,"Dr. Dre, Snoop Dogg",2,1999.0,1,1,33966,0,1210599487.0,141,78,6591,1,0.0,93.0,B,Major,81.0,53.0,78.0,18.0,0,6,24.0
651,Stay Alive,Jung Kook,1,2022.0,2,11,590,5,246376690.0,4,113,20,0,1.0,130.0,D,Minor,51.0,50.0,76.0,30.0,0,10,7.0
652,Boyfriend,Dove Cameron,1,2022.0,2,11,3766,0,496311364.0,76,0,102,0,2.0,180.0,G,Minor,35.0,23.0,61.0,23.0,0,19,6.0
653,The Joker And The Queen,"Ed Sheeran, Taylor Swift",2,2022.0,2,11,1430,0,146789379.0,46,1,34,0,0.0,134.0,C,Major,53.0,31.0,31.0,92.0,0,28,3.0
654,The Next Episode,"Dr. Dre, Snoop Dogg",2,1999.0,1,1,31762,0,843309044.0,142,40,5451,1,953.0,95.0,D#,Minor,92.0,31.0,89.0,3.0,0,8,25.0
655,Light Switch,Charlie Puth,1,2022.0,1,19,4049,0,500340342.0,119,6,85,1,1.0,184.0,F#,Major,69.0,91.0,63.0,11.0,0,9,31.0
656,City Of Gods,"Kanye West, Alicia Keys, Fivio Foreign",3,2022.0,2,11,2096,0,107255472.0,34,3,30,0,0.0,147.0,G#,Minor,47.0,50.0,80.0,10.0,0,32,38.0
657,Brividi,"Mahmood, Blanco",2,2022.0,2,2,1175,0,135079152.0,34,1,31,0,0.0,123.0,G,Major,52.0,44.0,60.0,40.0,0,26,3.0
658,Lost,Frank Ocean,1,2012.0,1,1,29499,11,822239726.0,124,27,587,0,4.0,123.0,A#,Minor,91.0,49.0,61.0,3.0,0,17,22.0
659,In Da Club,50 Cent,1,2002.0,1,1,30427,7,1202722675.0,235,106,5221,1,35.0,90.0,F#,Minor,90.0,79.0,71.0,26.0,0,7,37.0
660,She'S All I Wanna Be,Tate Mcrae,1,2022.0,2,4,2711,0,343197054.0,105,12,51,0,12.0,160.0,D,Minor,61.0,65.0,64.0,1.0,0,12,4.0
661,Ginseng Strip 2002,Yung Lean,1,2013.0,8,16,4310,0,240769997.0,13,0,113,1,3.0,115.0,C#,Major,60.0,37.0,71.0,8.0,0,48,4.0
662,All For Us,"Labrinth, Zendaya",2,2019.0,8,4,5342,0,426204830.0,33,123,7,0,4.0,141.0,D#,Major,37.0,17.0,67.0,2.0,0,34,9.0
663,Notion,The Rare Occasions,1,2016.0,8,5,2393,0,421135627.0,22,13,65,0,6.0,160.0,A,Major,31.0,30.0,88.0,7.0,0,8,8.0
664,Formula,Labrinth,1,2019.0,10,4,3444,7,554875730.0,24,85,102,0,1.0,145.0,B,Major,57.0,23.0,66.0,4.0,6,15,4.0
665,Mount Everest,Labrinth,1,2019.0,6,21,5443,0,467727006.0,45,1,80,0,12.0,89.0,C,Minor,46.0,43.0,43.0,23.0,8,8,22.0
666,Excuses,"Intense, Ap Dhillon, Gurinder Gill",3,2020.0,7,24,272,4,327498031.0,7,21,2,0,0.0,95.0,F,Minor,84.0,49.0,72.0,8.0,0,15,8.0
667,Cigarettes,Juice Wrld,1,2021.0,12,10,975,0,185408548.0,11,0,10,0,0.0,160.0,D,Major,60.0,47.0,62.0,3.0,0,38,4.0
668,Cayó La Noche,"La Pantera, Quevedo, Juseph, Abhir, Bejo, Cruz Cafuné, El Ima",7,2022.0,1,14,1034,1,245400167.0,19,5,12,0,0.0,174.0,F,Minor,67.0,74.0,75.0,44.0,0,7,30.0
669,California Love,"Dr. Dre, 2Pac, Roger Troutman",3,1995.0,12,28,18773,0,579395142.0,128,17,1663,0,0.0,92.0,G,Major,77.0,76.0,84.0,3.0,0,38,4.0
670,Forgot About Dre,"Eminem, Dr. Dre",2,1999.0,1,1,19067,0,675039469.0,78,15,1674,0,3.0,134.0,G#,Major,93.0,61.0,74.0,9.0,0,17,8.0
671,Down Under,"Luude, Colin Hay",2,2021.0,11,19,3541,2,252871192.0,57,13,50,1,7.0,172.0,B,Minor,31.0,4.0,86.0,1.0,0,28,17.0
672,Mujeriego,Ryan Castro,1,2021.0,12,17,1492,0,231996128.0,44,63,91,0,24.0,80.0,A,Major,76.0,92.0,62.0,6.0,0,8,13.0
673,Humble.,Kendrick Lamar,1,2017.0,3,30,33206,1,1929770265.0,284,114,1481,0,5.0,150.0,C#,Minor,91.0,42.0,60.0,0.0,0,9,12.0
674,Stan,"Eminem, Dido",2,1999.0,11,21,17115,0,918915401.0,83,63,4180,0,0.0,80.0,F#,Minor,78.0,53.0,74.0,4.0,0,45,21.0
676,Swim,Chase Atlantic,1,2017.0,10,4,2742,0,498960285.0,5,1,62,0,0.0,120.0,G#,Major,67.0,8.0,54.0,27.0,0,8,4.0
677,A Tu Merced,Bad Bunny,1,2020.0,2,29,4214,11,685071800.0,21,20,40,0,0.0,92.0,C,Major,86.0,89.0,79.0,17.0,0,11,6.0
678,Numb Little Bug,Em Beihold,1,2022.0,1,28,2026,0,258714692.0,47,3,42,12,6.0,85.0,G#,Minor,74.0,61.0,52.0,30.0,0,26,9.0
679,212,"Mainstreet, Chefin",2,2022.0,1,15,352,0,143139338.0,10,0,39,0,0.0,154.0,D,Minor,79.0,86.0,52.0,66.0,0,9,7.0
680,Problema,"Alvaro Diaz, Rauw Alejandro",2,2021.0,10,22,1517,0,209768491.0,42,7,15,0,4.0,92.0,D,Minor,73.0,37.0,74.0,28.0,0,14,6.0
681,Bussin,"Nicki Minaj, Lil Baby",2,2022.0,2,11,847,0,64714573.0,25,0,14,0,0.0,140.0,B,Major,89.0,75.0,70.0,6.0,0,13,5.0
682,Worst Day,Future,1,2022.0,2,11,910,0,50746620.0,20,3,24,0,0.0,89.0,C#,Major,65.0,60.0,60.0,11.0,0,10,40.0
683,Malvada,Zé Felipe,1,2022.0,1,28,601,0,154119539.0,28,73,64,0,0.0,135.0,F,Minor,89.0,89.0,86.0,16.0,0,8,5.0
684,Hrs And Hrs,Muni Long,1,2021.0,11,19,1800,0,181328253.0,43,36,46,13,4.0,140.0,G#,Minor,51.0,66.0,53.0,60.0,0,11,18.0
685,Alien Blues,Vundabar,1,2015.0,7,24,1930,0,370068639.0,3,0,28,0,1.0,82.0,D#,Major,47.0,44.0,76.0,8.0,91,9,3.0
686,Thinking Out Loud,Ed Sheeran,1,2014.0,1,1,33032,0,2280566092.0,363,129,3895,0,28.0,79.0,D,Major,78.0,58.0,45.0,47.0,0,18,3.0
687,Still Don'T Know My Name,Labrinth,1,2019.0,10,4,6332,0,563902868.0,47,116,266,0,0.0,88.0,F,Major,31.0,31.0,63.0,47.0,27,21,12.0
688,Christmas Tree,V,1,2021.0,12,24,509,9,317622165.0,8,106,6,0,8.0,139.0,F,Major,44.0,18.0,38.0,70.0,0,12,4.0
689,Mal Feito,"Marília Mendonça, Hugo & Guilherme",2,2022.0,1,14,971,2,291709698.0,35,104,93,1,0.0,124.0,C,Minor,73.0,68.0,83.0,55.0,0,90,7.0
690,When I R.I.P.,Labrinth,1,2019.0,10,4,2578,0,203680270.0,8,67,66,0,0.0,80.0,G#,Minor,39.0,45.0,55.0,73.0,0,9,21.0
691,Do We Have A Problem?,"Nicki Minaj, Lil Baby",2,2022.0,2,4,1064,0,81350745.0,42,1,26,0,0.0,120.0,C#,Minor,84.0,54.0,51.0,47.0,0,12,40.0
692,Forever,Labrinth,1,2019.0,10,4,3618,0,282883169.0,21,86,138,0,2.0,80.0,E,Minor,56.0,19.0,46.0,92.0,72,11,3.0
693,Gospel,"Eminem, Dr. Dre",2,2022.0,2,4,1040,0,64787943.0,8,0,29,0,0.0,117.0,C#,Major,92.0,62.0,86.0,11.0,0,24,24.0
694,Señorita,"Shawn Mendes, Camila Cabello",2,2019.0,6,19,15010,2,2484812918.0,453,50,1785,1,8.0,117.0,A,Minor,76.0,77.0,52.0,4.0,0,8,3.0
695,New Magic Wand,Tyler The Creator,1,2019.0,5,16,4708,0,461437791.0,13,7,55,0,1.0,140.0,F,Minor,62.0,46.0,73.0,10.0,0,67,11.0
696,Adore You,Harry Styles,1,2019.0,12,6,13454,1,1439191367.0,246,71,519,2,5.0,99.0,G#,Major,68.0,57.0,77.0,2.0,0,10,5.0
697,La Santa,"Daddy Yankee, Bad Bunny",2,2020.0,2,29,4890,20,759208783.0,52,42,100,0,0.0,93.0,C#,Major,74.0,59.0,87.0,3.0,0,8,5.0
698,Something In The Way,Nirvana,1,1991.0,9,24,9514,0,368646862.0,45,27,1197,0,43.0,106.0,G#,Major,44.0,8.0,20.0,74.0,42,11,3.0
699,Sweetest Pie,"Dua Lipa, Megan Thee Stallion",2,2022.0,3,11,3501,0,299634472.0,69,2,51,11,0.0,124.0,G,Major,81.0,68.0,63.0,17.0,0,10,22.0
700,Bam Bam,"Camila Cabello, Ed Sheeran",2,2022.0,3,4,6111,4,756907987.0,185,40,492,9,35.0,95.0,G#,Major,76.0,96.0,70.0,18.0,0,33,4.0
701,Una Noche En Medellín,Cris Mj,1,2022.0,1,21,5415,32,682475162.0,46,16,53,1,2.0,96.0,A#,Minor,87.0,82.0,53.0,10.0,0,5,8.0
702,Envolver,Anitta,1,2021.0,11,11,4673,2,546191065.0,123,113,180,1,4.0,92.0,E,Minor,81.0,40.0,73.0,15.0,0,9,8.0
703,Starlight,Dave,1,2022.0,3,3,1856,3,229473310.0,29,40,31,1,1.0,124.0,G,Major,95.0,36.0,37.0,35.0,0,10,28.0
704,Hati-Hati Di Jalan,Tulus,1,2022.0,3,3,200,2,202677468.0,12,4,0,0,0.0,72.0,F#,Major,64.0,76.0,44.0,70.0,9,12,4.0
705,I'M Tired,Labrinth,1,2022.0,2,4,1888,0,121913181.0,26,1,58,0,0.0,71.0,C,Minor,28.0,26.0,20.0,19.0,0,30,3.0
706,Dança,"Mc Pedrinho, Pedro Sampaio",2,2022.0,2,1,911,2,208166039.0,45,0,99,1,1.0,135.0,A,Minor,78.0,55.0,57.0,4.0,0,10,8.0
707,Yo Voy,Zion & Lennox,1,2004.0,5,4,2954,2,527033089.0,18,82,0,0,5.0,95.0,A#,Major,81.0,56.0,70.0,4.0,0,5,24.0
708,"Residente: Bzrp Music Sessions, Vol. 49","Residente, Bizarrap",2,2022.0,3,3,461,0,94616487.0,7,11,13,0,0.0,71.0,C#,Minor,59.0,70.0,74.0,56.0,0,11,40.0
709,Jordan,Ryan Castro,1,2021.0,4,30,2844,2,394030335.0,29,2,35,1,0.0,180.0,A#,Minor,80.0,71.0,68.0,6.0,0,10,37.0
710,Nail Tech,Jack Harlow,1,2022.0,2,18,2939,0,193443895.0,42,0,24,0,0.0,150.0,E,Minor,65.0,11.0,58.0,0.0,0,12,9.0
711,Chale,Eden Muñoz,1,2022.0,2,18,695,11,299648208.0,16,41,13,1,1.0,189.0,G#,Major,55.0,86.0,44.0,40.0,0,7,4.0
712,Darari,Treasure,1,2022.0,2,15,328,0,182978249.0,10,21,7,0,9.0,85.0,C,Major,72.0,55.0,64.0,49.0,0,7,4.0
713,Ya No Somos Ni Seremos,Christian Nodal,1,2022.0,2,18,866,16,319757142.0,27,84,32,7,11.0,140.0,G,Major,59.0,73.0,45.0,44.0,0,34,3.0
714,Thinking With My Dick,"Kevin Gates, Juicy J",2,2013.0,7,16,1550,0,109091573.0,0,0,14,0,0.0,81.0,C,Major,77.0,68.0,70.0,6.0,0,17,20.0
715,Freaky Deaky,"Tyga, Doja Cat",2,2022.0,2,25,1729,0,153240879.0,26,1,19,0,0.0,104.0,D,Minor,80.0,24.0,65.0,2.0,0,9,4.0
716,This Is What Falling In Love Feels Like,Jvke,1,2021.0,9,3,2005,0,346127840.0,16,5,43,0,7.0,129.0,B,Major,42.0,33.0,44.0,62.0,0,8,6.0
717,La Zona,Bad Bunny,1,2020.0,2,29,1188,0,312622938.0,13,1,15,0,1.0,94.0,C#,Minor,76.0,81.0,80.0,20.0,0,25,4.0
718,Bohemian Rhapsody,Queen,1,1975.0,10,31,40112,3,2197010679.0,321,162,5691,8,17.0,71.0,C,Minor,41.0,23.0,40.0,27.0,0,30,5.0
719,Hope,Xxxtentacion,1,2018.0,3,16,3659,0,1200808494.0,11,10,267,0,7.0,146.0,A,Minor,59.0,23.0,46.0,66.0,0,15,6.0
720,Levitating,Dua Lipa,1,2020.0,3,27,9833,0,797196073.0,233,82,531,1,1.0,103.0,F#,Minor,69.0,90.0,88.0,5.0,0,29,8.0
721,Wake Me Up,Avicii,1,2013.0,1,1,50887,34,1970673297.0,315,160,6284,1,46.0,124.0,D,Major,53.0,66.0,78.0,0.0,0,16,5.0
722,"Jealousy, Jealousy",Olivia Rodrigo,1,2021.0,5,21,3257,0,665765558.0,10,0,70,0,0.0,164.0,A#,Minor,70.0,71.0,58.0,24.0,0,7,13.0
723,Money So Big,Yeat,1,2021.0,9,10,1473,0,263779030.0,2,0,12,0,10.0,138.0,D,Major,69.0,35.0,57.0,12.0,0,10,9.0
724,Demasiadas Mujeres,C. Tangana,1,2020.0,10,8,2226,0,339473453.0,36,2,11,0,14.0,126.0,A,Minor,67.0,37.0,46.0,13.0,0,10,39.0
725,Something Just Like This,"The Chainsmokers, Coldplay",2,2017.0,2,22,23375,21,2204080728.0,336,188,2692,3,30.0,103.0,B,Minor,61.0,47.0,65.0,3.0,0,17,4.0
726,Closer,"The Chainsmokers, Halsey",2,2016.0,5,31,28032,0,2591224264.0,315,159,2179,0,44.0,95.0,G#,Major,75.0,64.0,52.0,41.0,0,11,3.0
727,O.O,Nmixx,1,2022.0,2,22,290,0,135444283.0,9,66,10,0,0.0,200.0,B,Minor,39.0,28.0,77.0,4.0,0,6,29.0
728,Somebody That I Used To Know,"Gotye, Kimbra",2,2011.0,1,1,42798,0,1457139296.0,217,136,6508,1,0.0,129.0,C,Major,86.0,75.0,52.0,54.0,0,10,4.0
729,Tom'S Diner,"Annenmaykantereit, Giant Rooks",2,2019.0,6,28,2605,0,236872197.0,15,48,50,0,3.0,98.0,F#,Minor,68.0,33.0,43.0,38.0,0,36,14.0
730,First Class,Jack Harlow,1,2022.0,4,8,8737,0,694525298.0,163,32,137,15,12.0,107.0,G#,Major,91.0,32.0,56.0,3.0,0,11,10.0
731,Plan A,Paulo Londra,1,2022.0,3,23,1105,0,240661097.0,32,0,19,0,0.0,174.0,C,Major,58.0,56.0,83.0,5.0,0,7,4.0
732,Fuera Del Mercado,Danny Ocean,1,2022.0,2,17,2499,21,421365166.0,68,24,43,1,0.0,92.0,G#,Major,45.0,27.0,67.0,32.0,0,13,14.0
733,X Última,"Daddy Yankee, Bad Bunny",2,2022.0,3,25,2697,1,349746291.0,55,3,32,0,0.0,90.0,G,Major,81.0,59.0,83.0,9.0,0,11,5.0
734,When You'Re Gone,Shawn Mendes,1,2022.0,3,31,2092,0,255120451.0,75,11,44,0,14.0,147.0,F,Major,60.0,58.0,69.0,2.0,0,58,4.0
735,In My Head,Lil Tjay,1,2022.0,4,1,1185,0,190981339.0,21,0,31,0,0.0,143.0,C#,Major,68.0,41.0,55.0,16.0,0,10,12.0
736,Wait A Minute!,Willow,1,2015.0,1,11,11985,0,924193303.0,79,80,250,3,10.0,101.0,D#,Minor,76.0,63.0,71.0,3.0,0,10,3.0
737,Love Dive,Ive,1,2022.0,4,5,753,8,305771063.0,28,124,13,0,1.0,118.0,C#,Minor,70.0,54.0,71.0,0.0,0,33,4.0
738,Pantysito,"Feid, Alejo, Robi",3,2022.0,3,18,2995,0,273005485.0,49,17,30,0,0.0,98.0,G,Minor,83.0,63.0,74.0,14.0,0,16,6.0
739,Chance,Paulo Londra,1,2022.0,4,6,225,0,89566512.0,11,0,7,0,0.0,138.0,C#,Minor,72.0,22.0,46.0,24.0,0,9,6.0
740,Cool For The Summer,Demi Lovato,1,2015.0,1,1,9243,0,677389855.0,155,5,577,0,6.0,114.0,F,Minor,59.0,30.0,62.0,1.0,0,8,4.0
741,Psychofreak,"Camila Cabello, Willow",2,2022.0,4,7,918,0,75476209.0,24,0,52,0,0.0,180.0,G,Minor,63.0,45.0,64.0,34.0,0,9,8.0
742,Angel Baby,Troye Sivan,1,2021.0,9,9,1959,9,408843328.0,52,25,32,0,10.0,145.0,B,Major,56.0,41.0,57.0,1.0,0,13,3.0
743,Vampiro,"Matuê, Teto & Wiu",2,2022.0,1,30,540,4,187772591.0,26,3,39,0,0.0,115.0,G#,Minor,78.0,63.0,64.0,1.0,0,7,4.0
744,Si Quieren Frontear,"De La Ghetto, Duki, Quevedo",3,2022.0,3,31,859,0,178512385.0,14,0,11,0,0.0,82.0,A#,Major,79.0,48.0,84.0,13.0,0,21,23.0
745,Right On,Lil Baby,1,2022.0,4,8,1116,0,101780047.0,31,9,15,0,1.0,166.0,D,Major,70.0,22.0,61.0,2.0,0,10,34.0
746,Me Arrepentí,"Ak4:20, Cris Mj, Pailita",3,2022.0,3,30,273,2,118381354.0,12,2,4,0,0.0,92.0,C,Major,86.0,91.0,79.0,29.0,0,60,16.0
747,That'S Hilarious,Charlie Puth,1,2022.0,4,8,686,2,146363130.0,11,6,12,0,15.0,108.0,F#,Major,71.0,55.0,44.0,74.0,0,11,6.0
748,Soy El Unico,Yahritza Y Su Esencia,1,2022.0,3,25,226,0,126443991.0,5,0,4,0,1.0,84.0,E,Minor,71.0,63.0,45.0,45.0,0,11,3.0
749,Rumbatón,Daddy Yankee,1,2022.0,3,25,1264,0,157990698.0,20,4,52,0,1.0,95.0,D#,Minor,69.0,90.0,91.0,6.0,0,35,4.0
750,Sentadona,"Luísa Sonza, Mc Frog, Dj Gabriel Do Borel, Davi Kneip",4,2022.0,3,17,870,0,176290831.0,32,0,49,0,0.0,135.0,D#,Minor,93.0,77.0,45.0,25.0,0,13,27.0
751,Falling,Harry Styles,1,2019.0,12,13,7556,0,1023187129.0,124,24,254,0,8.0,110.0,E,Major,57.0,6.0,27.0,84.0,0,9,3.0
752,Sigue,"Ed Sheeran, J Balvin",2,1996.0,11,24,1370,0,106933107.0,46,8,60,0,0.0,88.0,G,Major,89.0,59.0,64.0,5.0,0,19,7.0
753,Fim De Semana No Rio,Teto,1,2022.0,3,30,315,2,139193812.0,27,2,31,0,0.0,119.0,C#,Minor,87.0,28.0,50.0,12.0,0,10,10.0
754,Maniac,Stray Kids,1,2022.0,3,18,651,0,212234990.0,6,188,20,0,0.0,120.0,C#,Major,58.0,71.0,80.0,15.0,0,7,41.0
755,There'S Nothing Holdin' Me Back,Shawn Mendes,1,2016.0,9,23,12382,0,1714490998.0,229,57,1370,2,71.0,122.0,D,Major,86.0,97.0,80.0,36.0,0,9,6.0
756,Idgaf,"Blackbear, Boywithuke",2,2022.0,3,18,625,0,197643795.0,10,2,13,0,1.0,98.0,F,Major,78.0,83.0,75.0,41.0,0,27,8.0
757,Golden,Harry Styles,1,2019.0,12,13,8429,1,807015863.0,85,24,200,0,2.0,140.0,E,Minor,45.0,25.0,84.0,21.0,0,13,6.0
758,Get Lucky,"Pharrell Williams, Nile Rodgers, Daft Punk",3,2013.0,1,1,52898,0,933815613.0,203,1,8215,0,0.0,116.0,F#,Minor,79.0,87.0,81.0,4.0,0,10,4.0
759,Ain'T Shit,Doja Cat,1,2021.0,6,25,3436,0,499710590.0,32,6,46,0,1.0,124.0,D#,Major,86.0,62.0,49.0,51.0,0,35,21.0
760,Nobody Like U,"Jordan Fisher, Josh Levi, Finneas O'Connell, 4*Town, Topher Ngo, Grayson Villanueva",6,2022.0,2,25,918,0,120847157.0,34,39,30,0,0.0,105.0,A,Minor,91.0,73.0,72.0,13.0,0,9,15.0
761,Still Life,Bigbang,1,2022.0,4,5,181,0,53909146.0,16,14,7,0,0.0,118.0,G#,Major,68.0,24.0,58.0,44.0,0,6,3.0
762,Photograph,Ed Sheeran,1,2014.0,6,20,18778,3,2236667932.0,228,105,2453,0,84.0,108.0,E,Major,61.0,20.0,38.0,61.0,0,10,5.0
763,Love Yourself,Justin Bieber,1,2015.0,11,9,22730,5,2123309722.0,289,87,2430,0,36.0,100.0,E,Major,61.0,53.0,38.0,84.0,0,28,44.0
764,N95,Kendrick Lamar,1,2022.0,5,13,5542,0,301242089.0,52,16,65,0,206.0,140.0,D#,Minor,81.0,39.0,66.0,38.0,0,12,14.0
765,About Damn Time,Lizzo,1,2022.0,4,14,9021,0,723894473.0,242,49,272,21,24.0,109.0,A#,Minor,84.0,72.0,74.0,10.0,0,34,7.0
766,Die Hard,"Kendrick Lamar, Blxst, Amanda Reifer",3,2022.0,5,13,4627,0,237351106.0,38,13,32,0,0.0,101.0,C#,Minor,78.0,40.0,74.0,36.0,0,17,27.0
767,Después De La Playa,Bad Bunny,1,2022.0,5,6,2229,0,461558540.0,27,44,24,0,5.0,78.0,F,Major,56.0,61.0,90.0,36.0,0,18,31.0
768,Un Ratito,Bad Bunny,1,2022.0,5,6,1112,6,417230415.0,7,30,13,1,1.0,93.0,C,Minor,79.0,22.0,55.0,31.0,0,12,5.0
769,United In Grief,Kendrick Lamar,1,2022.0,5,13,2575,0,156898322.0,4,5,12,0,51.0,87.0,G#,Major,52.0,32.0,83.0,24.0,0,17,43.0
770,Father Time,"Kendrick Lamar, Sampha",2,2022.0,5,13,3107,0,127309180.0,4,0,22,0,0.0,153.0,A#,Minor,55.0,50.0,78.0,19.0,0,11,35.0
771,Yo No Soy Celoso,Bad Bunny,1,2022.0,5,6,1179,0,313113297.0,7,21,11,0,0.0,142.0,C,Major,87.0,93.0,59.0,28.0,0,17,5.0
772,Rich Spirit,Kendrick Lamar,1,2022.0,5,13,3486,0,173702135.0,20,10,33,0,0.0,96.0,A#,Minor,85.0,41.0,43.0,39.0,0,12,21.0
773,Cooped Up,"Post Malone, Roddy Ricch",2,2022.0,5,12,2942,0,271666301.0,42,28,43,0,0.0,125.0,C,Major,50.0,39.0,78.0,4.0,0,11,33.0
774,Me Fui De Vacaciones,Bad Bunny,1,2022.0,5,6,1443,0,305650299.0,9,11,22,1,0.0,85.0,A#,Major,71.0,43.0,65.0,23.0,0,9,5.0
775,Silent Hill,"Kendrick Lamar, Kodak Black",2,2022.0,5,13,3028,0,123216717.0,22,0,23,0,0.0,140.0,C#,Minor,92.0,78.0,57.0,46.0,0,14,9.0
776,La Corriente,"Tony Dize, Bad Bunny",2,2022.0,5,6,1796,8,479655659.0,8,25,18,1,0.0,196.0,B,Minor,66.0,58.0,79.0,23.0,0,22,20.0
777,Count Me Out,Kendrick Lamar,1,2022.0,5,13,2729,0,126191104.0,3,7,13,0,1.0,134.0,G,Major,78.0,51.0,43.0,69.0,0,14,9.0
778,Andrea,"Buscabulla, Bad Bunny",2,2022.0,5,6,1195,0,344055883.0,8,30,13,1,1.0,103.0,C#,Minor,80.0,45.0,62.0,76.0,0,10,38.0
779,Dos Mil 16,Bad Bunny,1,2022.0,5,6,892,3,338422004.0,10,24,11,0,0.0,130.0,C#,Major,82.0,50.0,67.0,12.0,0,13,5.0
780,We Cry Together,"Kendrick Lamar, Taylour Paige",2,2022.0,5,13,1635,0,68895644.0,4,1,6,0,0.0,108.0,B,Major,65.0,52.0,69.0,31.0,0,8,36.0
781,Savior,"Kendrick Lamar, Sam Dew, Baby Keem",3,2022.0,5,13,2291,0,86176890.0,9,0,8,0,0.0,123.0,G#,Major,61.0,66.0,71.0,53.0,0,32,46.0
782,Un Coco,Bad Bunny,1,2022.0,5,6,1029,28,403231558.0,5,28,9,0,0.0,152.0,B,Major,84.0,74.0,69.0,21.0,0,18,6.0
783,Otro Atardecer,"Bad Bunny, The Marías",2,2022.0,5,6,1681,7,319546754.0,10,30,13,0,33.0,108.0,D,Major,78.0,55.0,60.0,59.0,0,7,4.0
